id,category_id,name,calorie,protein,fat,carbohydrate,detail,short_name
207,2,＜いも類＞　アメリカほどいも　塊根　ゆで,144,6,0.8,34.5,別名： アピオス廃棄部位： 表皮、剥皮の際に表皮に付着する表層及び両端食物繊維：AOAC2011.25法,アメリカほどいも
208,2,＜いも類＞　きくいも　塊茎　生,66,1.9,0.4,14.7,廃棄部位： 表層,きくいも
209,2,＜いも類＞　きくいも　塊茎　水煮,51,1.6,0.5,11.3,,きくいも
210,2,＜いも類＞　こんにゃく　精粉,194,3,0.1,85.3,こんにゃく製品の原料,こんにゃく
211,2,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,5,0.1,0,2.3,突きこんにゃく、玉こんにゃくを含む,こんにゃく
212,2,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,8,0.1,0.1,3.3,突きこんにゃく、玉こんにゃくを含む,こんにゃく
213,2,＜いも類＞　こんにゃく　赤こんにゃく,6,0.1,0,2.5,三酸化二鉄を加え、赤色に着色したもの,こんにゃく
214,2,＜いも類＞　こんにゃく　凍みこんにゃく　乾,192,3.3,1.4,77.1,,こんにゃく
215,2,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,42,0.7,0.3,16.8,水戻し後、ゆでたもの,こんにゃく
216,2,＜いも類＞　こんにゃく　しらたき,7,0.2,0,3,別名： 糸こんにゃく,こんにゃく
217,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,127,0.9,0.5,33.1,別名： かんしょ（甘藷）廃棄部位： 両端,さつまいも
218,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,129,0.9,0.2,33.7,別名： かんしょ（甘藷）廃棄部位： 両端,さつまいも
219,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,205,1.4,6.8,38.4,別名： かんしょ（甘藷）調理による脂質の増減：第1章表13参照,さつまいも
220,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,126,1.2,0.2,31.9,別名： かんしょ（甘藷）廃棄部位： 表層及び両端（表皮の割合： 2 %）,さつまいも
221,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,131,1.2,0.2,31.9,別名： かんしょ（甘藷）廃棄部位： 表皮及び両端,さつまいも
222,2,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,151,1.4,0.2,39,別名： かんしょ（甘藷）、石焼き芋廃棄部位： 表層食物繊維：AOAC2011.25法,さつまいも
223,2,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,277,3.1,0.6,71.9,別名： かんしょ（甘藷）、乾燥いも、干しいも食物繊維：AOAC2011.25法,さつまいも
224,2,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,123,1.2,0.3,31.7,別名： かんしょ（甘藷）廃棄部位： 表層及び両端,むらさきいも
225,2,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,122,1.2,0.3,31.4,別名： かんしょ（甘藷）廃棄部位： 表皮及び両端,むらさきいも
226,2,＜いも類＞　（さといも類）　さといも　球茎　生,53,1.5,0.1,13.1,廃棄部位： 表層,さといも
227,2,＜いも類＞　（さといも類）　さといも　球茎　水煮,52,1.5,0.1,13.4,,さといも
228,2,＜いも類＞　（さといも類）　さといも　球茎　冷凍,56,2.2,0.1,16,食物繊維：AOAC2011.25法,さといも
229,2,＜いも類＞　（さといも類）　セレベス　球茎　生,80,2.2,0.3,19.8,別名： あかめいも廃棄部位： 表層,セレベス
230,2,＜いも類＞　（さといも類）　セレベス　球茎　水煮,77,2.1,0.3,19.1,別名： あかめいも,セレベス
231,2,＜いも類＞　（さといも類）　たけのこいも　球茎　生,97,1.7,0.4,23.5,別名： 京いも廃棄部位： 表層,たけのこいも
232,2,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,86,1.6,0.4,21.8,別名： 京いも,たけのこいも
233,2,＜いも類＞　（さといも類）　みずいも　球茎　生,111,0.7,0.4,27.6,別名： 田芋廃棄部位： 表層及び両端,みずいも
234,2,＜いも類＞　（さといも類）　みずいも　球茎　水煮,101,0.7,0.4,26.1,別名： 田芋,みずいも
235,2,＜いも類＞　（さといも類）　やつがしら　球茎　生,94,3,0.7,20.5,廃棄部位： 表層,やつがしら
236,2,＜いも類＞　（さといも類）　やつがしら　球茎　水煮,92,2.7,0.6,20,,やつがしら
237,2,＜いも類＞　じゃがいも　塊茎　皮つき　生,51,1.8,0.1,15.9,別名： ばれいしょ（馬鈴薯）廃棄部位： 損傷部及び芽食物繊維：AOAC2011.25法,じゃがいも
238,2,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,78,2.1,0.2,19.2,別名： ばれいしょ（馬鈴薯）損傷部及び芽を除いたもの食物繊維：AOAC2011.25法,じゃがいも
239,2,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）,153,2.7,5.6,25.4,別名： ばれいしょ（馬鈴薯）損傷部及び芽を除いたもの植物油（なたね油）調理による脂質の増減：第1章表13参照食物繊維：AOAC2011.25法,じゃがいも
240,2,＜いも類＞　じゃがいも　塊茎　皮なし　生,59,1.8,0.1,17.3,別名： ばれいしょ（馬鈴薯）廃棄部位： 表層食物繊維：AOAC2011.25法,じゃがいも
241,2,＜いも類＞　じゃがいも　塊茎　皮なし　水煮,71,1.7,0.1,16.9,別名： ばれいしょ（馬鈴薯）表層を除いたもの食物繊維：AOAC2011.25法,じゃがいも
242,2,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し,76,1.9,0.3,18.1,別名： ばれいしょ（馬鈴薯）廃棄部位： 表皮食物繊維：AOAC2011.25法,じゃがいも
243,2,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理,78,1.9,0.1,19,別名： ばれいしょ（馬鈴薯）廃棄部位： 表皮食物繊維：AOAC2011.25法,じゃがいも
244,2,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）,159,2.7,5.9,26.2,別名： ばれいしょ（馬鈴薯）表層を除いたもの植物油（なたね油）調理による脂質の増減：第1章表13参照食物繊維：AOAC2011.25法,じゃがいも
245,2,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）,229,2.9,10.6,32.4,別名： ばれいしょ（馬鈴薯）,じゃがいも
246,2,＜いも類＞　じゃがいも　乾燥マッシュポテト,347,6.6,0.6,82.8,別名： ばれいしょ（馬鈴薯）酸化防止用としてビタミンC添加品あり,じゃがいも
247,2,＜いも類＞　ヤーコン　塊根　生,52,0.6,0.3,12.4,廃棄部位： 表層及び両端,ヤーコン
248,2,＜いも類＞　ヤーコン　塊根　水煮,42,0.6,0.3,9.9,,ヤーコン
249,2,＜いも類＞　（やまのいも類）　ながいも　いちょういも　塊根　生,108,4.5,0.5,22.6,別名： やまいも、手いも廃棄部位： 表層,ながいも
250,2,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生,64,2.2,0.3,13.9,別名： やまいも廃棄部位： 表層、ひげ根及び切り口,ながいも
251,2,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　水煮,58,2,0.3,12.6,別名： やまいも,ながいも
252,2,＜いも類＞　（やまのいも類）　ながいも　やまといも　塊根　生,119,4.5,0.2,27.1,別名： やまいも伊勢いも、丹波いもを含む廃棄部位： 表層及びひげ根,ながいも
253,2,＜いも類＞　（やまのいも類）　じねんじょ　塊根　生,118,2.8,0.7,26.7,別名： やまいも廃棄部位： 表層及びひげ根,じねんじょ
254,2,＜いも類＞　（やまのいも類）　だいじょ　塊根　生,102,2.6,0.1,25,別名： やまいも、だいしょ廃棄部位： 表層,だいじょ
255,2,＜でん粉・でん粉製品＞　（でん粉類）　おおうばゆりでん粉,327,0.1,0.1,83.6,試料： １番粉食物繊維： 分析時に加熱処理有り、AOAC2011.25法,おおうばゆりでん粉
256,2,＜でん粉・でん粉製品＞　（でん粉類）　キャッサバでん粉,354,0.1,0.2,85.3,別名： タピオカ,キャッサバでん粉
257,2,＜でん粉・でん粉製品＞　（でん粉類）　くずでん粉,356,0.2,0.2,85.6,別名： くず粉,くずでん粉
258,2,＜でん粉・でん粉製品＞　（でん粉類）　米でん粉,375,0.2,0.7,89.3,,米でん粉
259,2,＜でん粉・でん粉製品＞　（でん粉類）　小麦でん粉,360,0.2,0.5,86,,小麦でん粉
260,2,＜でん粉・でん粉製品＞　（でん粉類）　サゴでん粉,357,0.1,0.2,86.1,,サゴでん粉
261,2,＜でん粉・でん粉製品＞　（でん粉類）　さつまいもでん粉,340,0.1,0.2,82,別名： かんしょ（甘藷）でん粉,さつまいもでん粉
262,2,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,338,0.1,0.1,81.6,別名： ばれいしょ（馬鈴薯）でん粉、かたくり粉(100 g：154 mL、100 mL：65 g),じゃがいもでん粉
263,2,＜でん粉・でん粉製品＞　（でん粉類）　とうもろこしでん粉,363,0.1,0.7,86.3,別名： コーンスターチ(100 g：200 mL、100 mL：50 g),とうもろこしでん粉
264,2,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　乾,341,0.2,0.2,87.7,,くずきり
265,2,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　ゆで,133,0.1,0.1,33.3,,くずきり
266,2,＜でん粉・でん粉製品＞　（でん粉製品）　ごま豆腐,75,1.5,4.3,9.1,,ごま豆腐
267,2,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　乾,352,0,0.2,87.8,,タピオカパール
268,2,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　ゆで,61,0,0,15.4,,タピオカパール
269,2,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　生,129,0.1,0.2,32.2,,でん粉めん
270,2,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾,347,0.2,0.3,86.7,,でん粉めん
271,2,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾　ゆで,83,0,0.2,20.6,,でん粉めん
272,2,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　乾,344,0.2,0.4,87.5,主原料： 緑豆でん粉,はるさめ
273,2,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　ゆで,78,0,0.1,20.6,,はるさめ
274,2,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　乾,346,0,0.2,86.6,主原料： じゃがいもでん粉、さつまいもでん粉,はるさめ
275,2,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　ゆで,76,0,0,19.9,,はるさめ
276,3,（砂糖類）　黒砂糖,352,1.7,0,90.3,別名： 黒糖,黒砂糖
277,3,（砂糖類）　てんさい含蜜糖,357,0.9,0,96.9,食物繊維：AOAC2011.25法,てんさい含蜜糖
278,3,（砂糖類）　和三盆糖,393,0.2,0,99,,和三盆糖
279,3,（砂糖類）　車糖　上白糖,391,0,0,99.3,別名： ソフトシュガー(100 g：154 mL、100 mL：65 g),車糖
280,3,（砂糖類）　車糖　三温糖,390,0,0,99,別名： ソフトシュガー(100 g：159 mL、100 mL：63 g),車糖
281,3,（砂糖類）　ざらめ糖　グラニュー糖,394,0,0,100,別名： ハードシュガー(100 g：111 mL、100 mL：90 g),ざらめ糖
282,3,（砂糖類）　ざらめ糖　白ざら糖,393,0,0,100,別名： 上ざら糖(100 g：100 mL、100 mL：100 g),ざらめ糖
283,3,（砂糖類）　ざらめ糖　中ざら糖,393,0,0,100,別名： 黄ざら糖,ざらめ糖
284,3,（砂糖類）　加工糖　角砂糖,394,0,0,100,,加工糖
285,3,（砂糖類）　加工糖　氷砂糖,394,0,0,100,別名： 氷糖,加工糖
286,3,（砂糖類）　加工糖　コーヒーシュガー,394,0.1,0,99.8,,加工糖
287,3,（砂糖類）　加工糖　粉糖,393,0,0,99.7,別名： 粉砂糖か（顆）粒糖を含む(100 g：257 mL、100 mL：39 g),加工糖
288,3,（砂糖類）　液糖　しょ糖型液糖,267,0,0,67.9,しょ糖： 67.8 g,液糖
289,3,（砂糖類）　液糖　転化型液糖,294,0,0,76.6,しょ糖： 38.6 g,液糖
290,3,（砂糖類）　氷糖みつ,274,0.2,0,68.2,しょ糖： 63.3 g,氷糖みつ
291,3,（でん粉糖類）　還元麦芽糖,208,0,0,100,別名： マルチトール食物繊維：AOAC2011.25法,還元麦芽糖
292,3,（でん粉糖類）　還元水あめ,210,0,0,69.9,†は規定法による測定値食物繊維：AOAC2011.25法,還元水あめ
293,3,（でん粉糖類）　粉あめ,397,0,0,97,,粉あめ
294,3,（でん粉糖類）　水あめ　酵素糖化,342,0,0,85,(100 g：71 mL、100 mL：140 g),水あめ
295,3,（でん粉糖類）　水あめ　酸糖化,341,0,0,85,(100 g：71 mL、100 mL：140 g),水あめ
296,3,（でん粉糖類）　ぶどう糖　全糖,342,0,0,91,,ぶどう糖
297,3,（でん粉糖類）　ぶどう糖　含水結晶,342,0,0,91.3,,ぶどう糖
298,3,（でん粉糖類）　ぶどう糖　無水結晶,374,0,0,99.7,,ぶどう糖
299,3,（でん粉糖類）　果糖,375,0,0,99.9,,果糖
300,3,（でん粉糖類）　異性化液糖　ぶどう糖果糖液糖,283,0,0,75,果糖含有率 50 %未満のもの,異性化液糖
301,3,（でん粉糖類）　異性化液糖　果糖ぶどう糖液糖,283,0,0,75,果糖含有率 50 %以上 90 %未満のもの,異性化液糖
302,3,（でん粉糖類）　異性化液糖　高果糖液糖,282,0,0,75,果糖含有率 90 %以上のもの,異性化液糖
303,3,（その他）　黒蜜,199,1,0,50.5,(100 g：73 mL、100 mL：138 g),黒蜜
304,3,（その他）　はちみつ,329,0.3,0,81.9,(100 g：71 mL、100 mL：140 g),はちみつ
305,3,（その他）　メープルシロップ,266,0.1,0,66.3,別名： かえで糖(100 g：76 mL、100 mL：132 g),メープルシロップ
306,4,あずき　全粒　乾,304,20.8,2,59.6,食物繊維：AOAC2011.25法(100 g：122 mL、100 mL：82 g),あずき
307,4,あずき　全粒　ゆで,124,8.6,0.8,25.6,食物繊維：AOAC2011.25法,あずき
308,4,あずき　ゆで小豆缶詰,202,4.4,0.4,49.2,液汁を含む(100 g：81mL、100 mL：124 g),あずき
309,4,あずき　あん　こし生あん,147,9.8,0.6,27.1,,あずき
310,4,あずき　あん　さらしあん　（乾燥あん）,335,23.5,1,66.8,,あずき
311,4,あずき　あん　こし練りあん　（並あん）,255,5.6,0.3,58.8,加糖あん配合割合： こし生あん100、上白糖70、水あめ7,あずき
312,4,あずき　あん　こし練りあん　（中割りあん）,262,5.1,0.3,61.1,加糖あん配合割合： こし生あん100、上白糖85、水あめ7,あずき
313,4,あずき　あん　こし練りあん　（もなかあん）,292,5.1,0.3,68.6,加糖あん配合割合： こし生あん100、上白糖100、水あめ7,あずき
314,4,あずき　あん　つぶし練りあん,239,5.6,0.6,54,別名：小倉あん加糖あん,あずき
315,4,いんげんまめ　全粒　乾,280,22.1,2.5,56.4,金時類、白金時類、手亡類、鶉類、大福、虎豆を含む(100 g：130mL、100 mL：77 g),いんげんまめ
316,4,いんげんまめ　全粒　ゆで,127,9.3,1.2,24.5,金時類、白金時類、手亡類、鶉類、大福、虎豆を含む,いんげんまめ
317,4,いんげんまめ　うずら豆,214,6.7,1.3,49.6,試料（原材料）： 金時類 煮豆,いんげんまめ
318,4,いんげんまめ　こし生あん,135,9.4,0.9,27,,いんげんまめ
319,4,いんげんまめ　豆きんとん,238,4.9,0.5,56.2,,いんげんまめ
320,4,えんどう　全粒　青えんどう　乾,310,21.7,2.3,60.4,(100 g：136mL、100 mL：74g),えんどう
321,4,えんどう　全粒　青えんどう　ゆで,129,9.2,1,25.2,,えんどう
322,4,えんどう　全粒　赤えんどう　乾,310,21.7,2.3,60.4,(100 g：136mL、100 mL：74g),えんどう
